time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
72000               11.0526316          1368                30000               0.774999292         483.751522          112500.384          13.7777182          8.65249444e-011     1.18522043          1.86322751          0.212532125         0.0422355248        16.0131546          1.00184476          1.00100992          3.98766369          0                   0                   0.988399052         9.67023324e-005     0.00527885015       3.68044818e-008     3.10393187e-008     0.00197420673       0.00310722646       9.55699996e-008     0.00112262801       1.40478878e-006     1.89215269e-007     4.01887411e-012     7.59923364e-012     1.36249259e-005     5.9517538e-006      0                   0                   0.990241223         9.07953231e-005     0.000664588731      2.31677763e-009     5.24249855e-008     0.00321013536       0.00544365753       1.73448353e-007     0.00210810577       4.56848016e-006     4.73417623e-007     1.28167038e-011     1.1878285e-011      6.64639457e-005     1.45166676e-005     0                   0                   
72000               12.1578947          1368                30000               0.774999358         483.751381          112500.348          13.7777237          8.65250838e-011     1.18522036          1.86322735          0.212531972         0.0422398084        16.0147786          1.00168978          1.00087205          3.98845841          0                   0                   0.989014434         9.62255689e-005     0.00503726125       3.53011795e-008     2.90051217e-008     0.00180381603       0.00292004871       9.40441748e-008     0.00110886822       1.19852466e-006     1.68162029e-007     3.3865621e-012      7.00828474e-012     1.23063389e-005     5.51469514e-006     0                   0                   0.99075727          9.03385204e-005     0.000634109225      2.22192204e-009     4.89842866e-008     0.00293277614       0.00511521558       1.70661851e-007     0.00208205605       3.89729826e-006     4.20699637e-007     1.07990846e-011     1.09534679e-011     6.002564e-005       1.34492926e-005     0                   0                   
72000               13.2631579          1368                30000               0.774999429         483.751228          112500.31           13.7777297          8.65252341e-011     1.18522029          1.86322718          0.212531806         0.042244434         16.0165324          1.00151978          1.00071933          3.98931976          0                   0                   0.989689743         9.56437479e-005     0.00477300329       3.36471921e-008     2.67578787e-008     0.00161986582       0.00271232936       9.22267321e-008     0.00109219054       9.95186136e-007     1.45956002e-007     2.76212403e-012     6.36490345e-012     1.09092267e-005     5.02166046e-006     0                   0                   0.991325205         8.97824626e-005     0.000600777655      2.11758508e-009     4.51841605e-008     0.00263340805       0.00475082149       1.67345413e-007     0.00205051681       3.23573859e-006     3.65105688e-007     8.80690919e-012     9.94681776e-012     5.32052314e-005     1.22455337e-005     0                   0                   
72000               14.3684211          1368                30000               0.774999504         483.751066          112500.269          13.7777361          8.65253943e-011     1.18522021          1.863227            0.21253163          0.0422493674        16.0184029          1.00133509          1.00055144          3.99024373          0                   0                   0.990424436         9.49357244e-005     0.00448655183       3.18439325e-008     2.42996038e-008     0.00142337046       0.00248366151       9.00722627e-008     0.00107205793       8.00075566e-007     1.22982279e-007     2.16233463e-012     5.67033595e-012     9.44699463e-006     4.47073522e-006     0                   0                   0.991945271         8.91074224e-005     0.000564656084      2.00386298e-009     4.1028252e-008      0.00231369629       0.00434978688       1.63417044e-007     0.00201248413       2.60105421e-006     3.07601509e-007     6.8937024e-012      8.86034061e-012     4.60684206e-005     1.0900806e-005      0                   0                   
72000               15.4736842          1368                30000               0.774999584         483.750895          112500.226          13.7777428          8.65255629e-011     1.18522013          1.86322681          0.212531444         0.0422545627        16.0203725          1.00113624          1.00036801          3.9912258           0                   0                   0.991217882         9.40757978e-005     0.00417844909       2.9893856e-008      2.16352322e-008     0.00121544242       0.00223366142       8.75291756e-008     0.00104783811       6.18195693e-007     9.97082669e-008     1.60396627e-012     4.92526112e-012     7.93312431e-006     3.86098122e-006     0                   0                   0.99261788          8.82894321e-005     0.000525815082      1.88091802e-009     3.6525148e-008      0.00197546524       0.00391146561       1.58783627e-007     0.00196677645       2.0095137e-006      2.49358223e-007     5.11294898e-012     7.69515706e-012     3.86812514e-005     9.41291093e-006     0                   0                   
72000               16.5789474          1368                30000               0.774999666         483.750717          112500.181          13.7777497          8.65257379e-011     1.18522005          1.86322661          0.212531251         0.0422599567        16.0224177          1.00092412          1.00016864          3.99226089          0                   0                   0.99206935          9.30326641e-005     0.00384931033       2.78008678e-008     1.87737383e-008     0.000997291628      0.00196198925       8.45396819e-008     0.00101879027       4.53910606e-007     7.6687802e-008      1.10350019e-012     4.12914501e-012     6.38069857e-006     3.19298227e-006     0                   0                   0.993343743         8.72993145e-005     0.000484334507      1.74900416e-009     3.16902559e-008     0.00162069666       0.00343528963       1.53340915e-007     0.00191201001       1.47529846e-006     1.91762366e-007     3.51716872e-012     6.45049325e-012     3.1107782e-005      7.78336379e-006     0                   0                   
72000               17.6842105          1368                30000               0.774999751         483.750536          112500.135          13.7777568          8.65259162e-011     1.18521996          1.86322641          0.212531055         0.0422654591        16.0245038          1.00070018          0.999952877         3.99334335          0                   0                   0.992977995         9.17681199e-005     0.00349983051       2.55708826e-008     1.57295757e-008     0.000770223574      0.00166837363       8.10402637e-008     0.000984050671      3.10457366e-007     5.45575482e-008     6.76953169e-013     3.27897146e-012     4.80183856e-006     2.4695014e-006      0                   0                   0.994124117         8.61014901e-005     0.00044030433       1.60850222e-009     2.65482226e-008     0.00125152586       0.00292081137       1.46974416e-007     0.00184657219       1.00891594e-006     1.36406602e-007     2.15736125e-012     5.12169702e-012     2.34073275e-005     6.0189891e-006      0                   0                   
72000               18.7894737          1368                30000               0.774999834         483.750357          112500.09           13.7777638          8.65260927e-011     1.18521988          1.86322621          0.21253086          0.0422709274        16.0265771          1.00046703          0.999720232         3.99446686          0                   0                   0.993942841         9.02357969e-005     0.00313079087       2.32126767e-008     1.25245692e-008     0.000535635949      0.00135264036       7.69633235e-008     0.000942616881      1.8921132e-007      3.40214377e-008     3.4000759e-013      2.36658123e-012     3.20707091e-006     1.69622117e-006     0                   0                   0.994961348         8.46528348e-005     0.000393825485      1.45997354e-009     2.11361097e-008     0.000870235014      0.00236775274       1.39562431e-007     0.00176859282       6.1481428e-007      8.50505297e-008     1.08341957e-012     3.69608097e-012     1.5631356e-005      4.13371542e-006     0                   0                   
72000               19.8947368          1368                30000               0.774999911         483.75019           112500.048          13.7777703          8.65262571e-011     1.1852198           1.86322602          0.212530679         0.0422761109        16.0285424          1.00022978          0.99947017          3.99562445          0                   0                   0.994962772         8.83820294e-005     0.00274306426       2.07395472e-008     9.1905037e-009      0.000295013446      0.00101474523       7.22428189e-008     0.000893329741      8.85382575e-008     1.58182239e-008     1.08911808e-013     1.37199626e-012     1.60466567e-006     8.82505471e-007     0                   0                   0.995860205         8.29035951e-005     0.000345010639      1.30426482e-009     1.55077331e-008     0.000479242575      0.00177606056       1.30986381e-007     0.00167591189       2.87656736e-007     3.95392864e-008     3.47000241e-013     2.1424946e-012      7.82022772e-006     2.15041484e-006     0                   0                   
72000               21                  1368                30000               0.77499997          483.750065          112500.016          13.7777752          8.65263809e-011     1.18521974          1.86322588          0.212530543         0.0422804807        16.0301991          1                   0.999202106         3.99680842          0                   0                   0.996036513         8.61609684e-005     0.00233761505       1.81734856e-008     5.77241226e-009     4.9920851e-005      0.000654809929      6.68359051e-008     0.000834844458      1.94608481e-009     6.62886724e-010     7.60253797e-015     6.61730834e-014     1.52811234e-011     4.20842875e-008     0                   0                   0.99683188          8.08118555e-005     0.000293984621      1.14277269e-009     9.73915903e-009     8.10868959e-005     0.00114596439       1.21170362e-007     0.00156602998       6.32208678e-009     1.65678266e-009     2.42196866e-014     1.03324495e-013     7.44638067e-011     1.02536841e-007     0                   0                   
