time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
108000              11.0526316          1368                30000               0.774998938         483.777139          112506.843          13.7767153          8.64996967e-011     1.18523258          1.86325615          0.212559943         0.0422355249        16.0131546          1.00184476          1.00100992          3.98766369          0                   0                   0.988399052         9.67023324e-005     0.00527885019       3.6804482e-008      3.10393184e-008     0.00197420679       0.00310722643       9.55699996e-008     0.00112262801       1.40478886e-006     1.89215271e-007     4.01887435e-012     7.59923388e-012     1.36249277e-005     5.95175384e-006     0                   0                   0.990241222         9.0795323e-005      0.000664588736      2.31677764e-009     5.2424985e-008      0.00321013545       0.00544365748       1.73448352e-007     0.00210810577       4.56848041e-006     4.73417629e-007     1.28167045e-011     1.18782854e-011     6.64639547e-005     1.45166678e-005     0                   0                   
108000              12.1578947          1368                30000               0.774999037         483.774618          112506.208          13.776814           8.65021814e-011     1.18523138          1.86325334          0.212557205         0.0422398084        16.0147786          1.00168978          1.00087205          3.98845841          0                   0                   0.989014434         9.62255688e-005     0.00503726119       3.53011791e-008     2.90051207e-008     0.001803816         0.00292004861       9.40441744e-008     0.00110886821       1.19852463e-006     1.68162023e-007     3.38656202e-012     7.00828469e-012     1.23063399e-005     5.51469501e-006     0                   0                   0.99075727          9.03385203e-005     0.000634109217      2.22192201e-009     4.89842848e-008     0.0029327761        0.0051152154        1.7066185e-007      0.00208205604       3.89729816e-006     4.20699622e-007     1.07990844e-011     1.09534678e-011     6.0025645e-005      1.34492923e-005     0                   0                   
108000              13.2631579          1368                30000               0.774999143         483.771898          112505.522          13.7769205          8.65048616e-011     1.18523009          1.86325029          0.212554252         0.0422444343        16.0165324          1.00151978          1.00071933          3.98931976          0                   0                   0.989689743         9.56437476e-005     0.00477300313       3.36471911e-008     2.6757877e-008      0.00161986573       0.0027123292        9.22267313e-008     0.00109219053       9.9518603e-007      1.45955989e-007     2.76212373e-012     6.36490314e-012     1.0909227e-005      5.02166016e-006     0                   0                   0.991325205         8.97824623e-005     0.000600777635      2.11758502e-009     4.51841576e-008     0.00263340789       0.0047508212        1.67345412e-007     0.00205051679       3.23573824e-006     3.65105655e-007     8.80690823e-012     9.94681728e-012     5.32052329e-005     1.2245533e-005      0                   0                   
108000              14.3684211          1368                30000               0.774999257         483.769             112504.791          13.7770339          8.65077174e-011     1.18522872          1.86324705          0.212551105         0.0422493677        16.0184029          1.00133509          1.00055144          3.99024373          0                   0                   0.990424436         9.4935724e-005      0.0044865516        3.18439311e-008     2.42996016e-008     0.00142337031       0.0024836613        9.00722616e-008     0.00107205792       8.00075413e-007     1.22982261e-007     2.1623342e-012      5.67033544e-012     9.44699435e-006     4.47073477e-006     0                   0                   0.991945271         8.9107422e-005      0.000564656054      2.00386289e-009     4.10282483e-008     0.00231369604       0.00434978651       1.63417042e-007     0.00201248411       2.60105371e-006     3.07601464e-007     6.89370103e-012     8.86033981e-012     4.60684193e-005     1.09008049e-005     0                   0                   
108000              15.4736842          1368                30000               0.774999376         483.765951          112504.022          13.7771533          8.65107228e-011     1.18522727          1.86324364          0.212547793         0.0422545628        16.0203725          1.00113624          1.00036801          3.9912258           0                   0                   0.991217883         9.40757973e-005     0.00417844881       2.98938544e-008     2.16352297e-008     0.00121544223       0.00223366117       8.75291741e-008     0.0010478381        6.1819552e-007      9.97082469e-008     1.6039658e-012      4.92526046e-012     7.93312361e-006     3.86098066e-006     0                   0                   0.992617881         8.82894317e-005     0.000525815047      1.88091791e-009     3.65251437e-008     0.00197546493       0.00391146517       1.58783624e-007     0.00196677642       2.00951314e-006     2.49358173e-007     5.1129475e-012      7.69515603e-012     3.8681248e-005      9.41290957e-006     0                   0                   
108000              16.5789474          1368                30000               0.7749995           483.762786          112503.224          13.7772772          8.6513842e-011      1.18522577          1.8632401           0.212544356         0.0422599569        16.0224177          1.00092412          1.00016864          3.9922609           0                   0                   0.992069351         9.30326635e-005     0.00384931003       2.7800866e-008      1.87737358e-008     0.000997291423      0.00196198899       8.45396803e-008     0.00101879026       4.53910442e-007     7.66877826e-008     1.10349977e-012     4.12914428e-012     6.38069763e-006     3.19298166e-006     0                   0                   0.993343743         8.7299314e-005      0.000484334469      1.74900405e-009     3.16902515e-008     0.00162069633       0.00343528918       1.53340912e-007     0.00191200998       1.47529793e-006     1.91762317e-007     3.51716737e-012     6.45049211e-012     3.11077775e-005     7.78336231e-006     0                   0                   
108000              17.6842105          1368                30000               0.774999626         483.75956           112502.411          13.7774035          8.65170214e-011     1.18522424          1.8632365           0.212540854         0.0422654593        16.0245038          1.00070018          0.999952877         3.99334335          0                   0                   0.992977996         9.17681194e-005     0.00349983023       2.55708809e-008     1.57295733e-008     0.000770223381      0.00166837339       8.10402621e-008     0.000984050656      3.10457229e-007     5.45575318e-008     6.76952851e-013     3.27897074e-012     4.80183758e-006     2.46950082e-006     0                   0                   0.994124117         8.61014896e-005     0.000440304294      1.60850212e-009     2.65482186e-008     0.00125152555       0.00292081095       1.46974413e-007     0.00184657216       1.0089155e-006      1.36406561e-007     2.15736024e-012     5.12169591e-012     2.34073227e-005     6.01898768e-006     0                   0                   
108000              18.7894737          1368                30000               0.774999751         483.756366          112501.605          13.7775285          8.65201693e-011     1.18522273          1.86323293          0.212537385         0.0422709275        16.0265771          1.00046703          0.999720232         3.99446686          0                   0                   0.993942842         9.02357964e-005     0.00313079064       2.32126754e-008     1.25245673e-008     0.000535635796      0.00135264017       7.69633222e-008     0.000942616868      1.89211224e-007     3.40214262e-008     3.40007406e-013     2.36658062e-012     3.20707009e-006     1.6962207e-006      0                   0                   0.994961349         8.46528343e-005     0.000393825457      1.45997346e-009     2.11361065e-008     0.000870234764      0.0023677524        1.39562429e-007     0.00176859279       6.14813969e-007     8.50505011e-008     1.08341898e-012     3.69608003e-012     1.56313519e-005     4.13371426e-006     0                   0                   
108000              19.8947368          1368                30000               0.774999867         483.753394          112500.856          13.7776449          8.6523099e-011      1.18522132          1.8632296           0.212534158         0.042276111         16.0285424          1.00022978          0.99947017          3.99562445          0                   0                   0.994962772         8.8382029e-005      0.00274306413       2.07395465e-008     9.19050268e-009     0.000295013359      0.00101474512       7.22428181e-008     0.000893329732      8.8538209e-008      1.58182184e-008     1.08911746e-013     1.37199589e-012     1.60466519e-006     8.82505195e-007     0                   0                   0.995860205         8.29035948e-005     0.000345010623      1.30426477e-009     1.55077314e-008     0.000479242433      0.00177606037       1.3098638e-007      0.00167591188       2.87656579e-007     3.95392726e-008     3.47000044e-013     2.14249402e-012     7.82022536e-006     2.15041417e-006     0                   0                   
108000              21                  1368                30000               0.774999955         483.751155          112500.291          13.7777326          8.65253064e-011     1.18522026          1.8632271           0.212531726         0.0422804807        16.0301991          1                   0.999202106         3.99680842          0                   0                   0.996036513         8.61609684e-005     0.00233761505       1.81734856e-008     5.77241226e-009     4.9920851e-005      0.000654809929      6.68359051e-008     0.000834844458      1.94608481e-009     6.62886724e-010     7.60253797e-015     6.61730834e-014     1.52811234e-011     4.20842875e-008     0                   0                   0.99683188          8.08118555e-005     0.000293984621      1.14277269e-009     9.73915903e-009     8.10868959e-005     0.00114596439       1.21170362e-007     0.00156602998       6.32208678e-009     1.65678266e-009     2.42196866e-014     1.03324495e-013     7.44638067e-011     1.02536841e-007     0                   0                   
