time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
288000              11.0526316          1368                30000               0.774997168         483.758254          112502.081          13.7774546          8.65183091e-011     1.18522362          1.86323504          0.212539435         0.0422355248        16.0131546          1.00184476          1.00100992          3.98766369          0                   0                   0.988399052         9.67023322e-005     0.00527885041       3.68044829e-008     3.10393168e-008     0.00197420707       0.00310722628       9.55699993e-008     0.001122628         1.40478925e-006     1.89215283e-007     4.01887553e-012     7.59923504e-012     1.3624937e-005      5.95175407e-006     0                   0                   0.990241222         9.07953229e-005     0.000664588764      2.3167777e-009      5.24249823e-008     0.0032101359        0.0054436572        1.73448352e-007     0.00210810576       4.56848167e-006     4.73417659e-007     1.28167083e-011     1.18782872e-011     6.64639999e-005     1.45166683e-005     0                   0                   
288000              12.1578947          1368                30000               0.774997431         483.757487          112501.888          13.7774847          8.6519065e-011      1.18522326          1.86323418          0.212538602         0.0422398083        16.0147786          1.00168978          1.00087205          3.98845841          0                   0                   0.989014435         9.62255681e-005     0.00503726086       3.5301177e-008      2.90051154e-008     0.00180381587       0.0029200481        9.40441722e-008     0.00110886819       1.19852449e-006     1.68161992e-007     3.38656164e-012     7.00828442e-012     1.23063451e-005     5.51469432e-006     0                   0                   0.99075727          9.03385196e-005     0.000634109176      2.22192188e-009     4.89842759e-008     0.00293277588       0.0051152145        1.70661846e-007     0.00208205601       3.89729771e-006     4.20699544e-007     1.07990832e-011     1.09534673e-011     6.00256701e-005     1.34492906e-005     0                   0                   
288000              13.2631579          1368                30000               0.774997715         483.75666           112501.679          13.7775171          8.65198802e-011     1.18522287          1.86323325          0.212537704         0.0422444342        16.0165324          1.00151978          1.00071933          3.98931976          0                   0                   0.989689745         9.56437464e-005     0.00477300234       3.36471863e-008     2.67578685e-008     0.00161986524       0.00271232838       9.22267273e-008     0.0010921905        9.95185501e-007     1.45955923e-007     2.76212223e-012     6.3649016e-012      1.09092286e-005     5.02165862e-006     0                   0                   0.991325206         8.97824611e-005     0.000600777535      2.11758472e-009     4.51841432e-008     0.00263340709       0.00475081976       1.67345404e-007     0.00205051673       3.23573652e-006     3.65105491e-007     8.80690344e-012     9.94681487e-012     5.32052404e-005     1.22455292e-005     0                   0                   
288000              14.3684211          1368                30000               0.774998018         483.755778          112501.457          13.7775516          8.65207489e-011     1.18522245          1.86323227          0.212536747         0.0422493675        16.0184029          1.00133508          1.00055144          3.99024373          0                   0                   0.990424439         9.49357222e-005     0.00448655043       3.18439242e-008     2.42995906e-008     0.00142336954       0.00248366023       9.00722559e-008     0.00107205787       8.00074644e-007     1.22982172e-007     2.16233205e-012     5.67033287e-012     9.44699297e-006     4.47073251e-006     0                   0                   0.991945273         8.91074203e-005     0.000564655907      2.00386246e-009     4.10282297e-008     0.00231369479       0.00434978463       1.63417032e-007     0.00201248401       2.60105121e-006     3.07601242e-007     6.89369417e-012     8.86033579e-012     4.60684125e-005     1.09007993e-005     0                   0                   
288000              15.4736842          1368                30000               0.774998336         483.754851          112501.223          13.7775879          8.6521663e-011      1.18522201          1.86323123          0.21253574          0.0422545627        16.0203726          1.00113624          1.00036801          3.9912258           0                   0                   0.991217886         9.4075795e-005      0.00417844739       2.98938461e-008     2.16352172e-008     0.00121544128       0.00223365994       8.7529167e-008      0.00104783803       6.18194659e-007     9.97081472e-008     1.60396347e-012     4.92525717e-012     7.93312011e-006     3.86097787e-006     0                   0                   0.992617884         8.82894294e-005     0.000525814868      1.88091739e-009     3.65251225e-008     0.00197546338       0.00391146302       1.58783611e-007     0.0019667763        2.00951034e-006     2.49357923e-007     5.11294006e-012     7.69515088e-012     3.86812309e-005     9.41290276e-006     0                   0                   
288000              16.5789474          1368                30000               0.774998666         483.753888          112500.981          13.7776255          8.65226118e-011     1.18522155          1.86323015          0.212534695         0.0422599568        16.0224177          1.00092412          1.00016864          3.9922609           0                   0                   0.992069355         9.30326608e-005     0.00384930852       2.78008572e-008     1.87737229e-008     0.0009972904        0.00196198771       8.45396723e-008     0.00101879018       4.53909617e-007     7.66876854e-008     1.10349766e-012     4.12914063e-012     6.38069293e-006     3.19297862e-006     0                   0                   0.993343747         8.72993114e-005     0.000484334278      1.7490035e-009      3.16902298e-008     0.00162069466       0.00343528694       1.53340898e-007     0.00191200984       1.47529525e-006     1.91762074e-007     3.51716065e-012     6.4504864e-012      3.11077545e-005     7.7833549e-006      0                   0                   
288000              17.6842105          1368                30000               0.774999003         483.752907          112500.733          13.777664           8.65235788e-011     1.18522109          1.86322906          0.212533629         0.0422654591        16.0245038          1.00070018          0.999952876         3.99334335          0                   0                   0.992977999         9.17681165e-005     0.0034998288        2.55708727e-008     1.57295615e-008     0.000770222417      0.0016683722        8.1040254e-008      0.000984050578      3.10456544e-007     5.45574497e-008     6.76951266e-013     3.27896717e-012     4.80183266e-006     2.46949789e-006     0                   0                   0.99412412          8.61014869e-005     0.000440304115      1.6085016e-009      2.65481986e-008     0.00125152398       0.00292080886       1.46974399e-007     0.00184657201       1.00891327e-006     1.36406356e-007     2.15735518e-012     5.12169031e-012     2.34072987e-005     6.01898054e-006     0                   0                   
288000              18.7894737          1368                30000               0.774999336         483.751936          112500.488          13.777702           8.65245362e-011     1.18522063          1.86322797          0.212532575         0.0422709274        16.0265771          1.00046703          0.999720231         3.99446686          0                   0                   0.993942844         9.02357939e-005     0.0031307895        2.3212669e-008      1.25245581e-008     0.000535635029      0.00135263922       7.69633153e-008     0.000942616799      1.89210745e-007     3.4021369e-008      3.40006487e-013     2.36657761e-012     3.20706595e-006     1.69621831e-006     0                   0                   0.994961351         8.46528319e-005     0.000393825313      1.45997305e-009     2.1136091e-008      0.000870233518      0.00236775074       1.39562416e-007     0.00176859266       6.14812413e-007     8.50503579e-008     1.08341605e-012     3.69607533e-012     1.56313318e-005     4.13370845e-006     0                   0                   
288000              19.8947368          1368                30000               0.774999646         483.751032          112500.26           13.7777374          8.65254272e-011     1.1852202           1.86322696          0.212531593         0.042276111         16.0285424          1.00022978          0.99947017          3.99562445          0                   0                   0.994962774         8.83820274e-005     0.00274306348       2.07395428e-008     9.19049756e-009     0.000295012923      0.00101474457       7.22428139e-008     0.00089332969       8.85379667e-008     1.58181909e-008     1.08911437e-013     1.37199402e-012     1.60466277e-006     8.82503814e-007     0                   0                   0.995860206         8.29035933e-005     0.000345010541      1.30426454e-009     1.55077228e-008     0.000479241726      0.00177605942       1.30986372e-007     0.0016759118        2.87655792e-007     3.95392039e-008     3.4699906e-013      2.14249111e-012     7.82021356e-006     2.1504108e-006      0                   0                   
288000              21                  1368                30000               0.77499988          483.750351          112500.089          13.777764           8.65260985e-011     1.18521988          1.8632262           0.212530854         0.0422804807        16.0301991          1                   0.999202106         3.99680842          0                   0                   0.996036513         8.61609684e-005     0.00233761505       1.81734856e-008     5.77241226e-009     4.9920851e-005      0.000654809929      6.68359051e-008     0.000834844458      1.94608481e-009     6.62886724e-010     7.60253797e-015     6.61730834e-014     1.52811234e-011     4.20842875e-008     0                   0                   0.99683188          8.08118555e-005     0.000293984621      1.14277269e-009     9.73915903e-009     8.10868959e-005     0.00114596439       1.21170362e-007     0.00156602998       6.32208678e-009     1.65678266e-009     2.42196866e-014     1.03324495e-013     7.44638067e-011     1.02536841e-007     0                   0                   
