time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
216000              11.0526316          1368                30000               0.774997876         483.75761           112501.919          13.7774798          8.65189433e-011     1.18522332          1.86323432          0.212538736         0.0422355261        16.0131546          1.00184476          1.00100992          3.98766369          0                   0                   0.988399052         9.67023323e-005     0.00527885032       3.68044825e-008     3.10393174e-008     0.00197420695       0.00310722634       9.55699994e-008     0.001122628         1.40478909e-006     1.89215278e-007     4.01887506e-012     7.59923457e-012     1.36249333e-005     5.95175398e-006     0                   0                   0.990241222         9.07953229e-005     0.000664588753      2.31677768e-009     5.24249833e-008     0.00321013572       0.00544365731       1.73448352e-007     0.00210810577       4.56848117e-006     4.73417647e-007     1.28167068e-011     1.18782864e-011     6.64639818e-005     1.45166681e-005     0                   0                   
216000              12.1578947          1368                30000               0.774998074         483.756903          112501.741          13.7775075          8.65196402e-011     1.18522298          1.86323353          0.212537968         0.0422398081        16.0147786          1.00168978          1.00087205          3.98845841          0                   0                   0.989014435         9.62255684e-005     0.00503726099       3.53011778e-008     2.90051175e-008     0.00180381592       0.00292004831       9.40441731e-008     0.0011088682        1.19852455e-006     1.68162004e-007     3.38656179e-012     7.00828452e-012     1.2306343e-005      5.51469459e-006     0                   0                   0.99075727          9.03385199e-005     0.000634109192      2.22192193e-009     4.89842794e-008     0.00293277597       0.00511521486       1.70661848e-007     0.00208205602       3.89729789e-006     4.20699575e-007     1.07990836e-011     1.09534675e-011     6.00256601e-005     1.34492912e-005     0                   0                   
216000              13.2631579          1368                30000               0.774998286         483.756141          112501.548          13.7775374          8.65203919e-011     1.18522262          1.86323267          0.21253714          0.0422444339        16.0165324          1.00151978          1.00071933          3.98931976          0                   0                   0.989689744         9.56437469e-005     0.00477300266       3.36471882e-008     2.67578719e-008     0.00161986543       0.00271232871       9.22267289e-008     0.00109219051       9.95185713e-007     1.4595595e-007      2.76212283e-012     6.36490222e-012     1.09092279e-005     5.02165923e-006     0                   0                   0.991325206         8.97824616e-005     0.000600777575      2.11758484e-009     4.51841489e-008     0.00263340741       0.00475082034       1.67345407e-007     0.00205051675       3.23573721e-006     3.65105557e-007     8.80690535e-012     9.94681584e-012     5.32052374e-005     1.22455307e-005     0                   0                   
216000              14.3684211          1368                30000               0.774998513         483.755328          112501.343          13.7775692          8.65211929e-011     1.18522224          1.86323176          0.212536258         0.0422493675        16.0184029          1.00133508          1.00055144          3.99024373          0                   0                   0.990424438         9.49357229e-005     0.00448655089       3.1843927e-008      2.4299595e-008      0.00142336985       0.00248366066       9.00722582e-008     0.00107205789       8.00074952e-007     1.22982208e-007     2.16233291e-012     5.6703339e-012      9.44699352e-006     4.47073341e-006     0                   0                   0.991945272         8.9107421e-005      0.000564655966      2.00386263e-009     4.10282371e-008     0.00231369529       0.00434978538       1.63417036e-007     0.00201248405       2.60105221e-006     3.07601331e-007     6.89369691e-012     8.86033739e-012     4.60684152e-005     1.09008015e-005     0                   0                   
216000              15.4736842          1368                30000               0.774998752         483.754473          112501.128          13.7776027          8.65220357e-011     1.18522183          1.86323081          0.212535329         0.042254563         16.0203726          1.00113624          1.00036801          3.9912258           0                   0                   0.991217885         9.40757959e-005     0.00417844796       2.98938494e-008     2.16352222e-008     0.00121544166       0.00223366044       8.75291698e-008     0.00104783806       6.18195004e-007     9.97081871e-008     1.6039644e-012      4.92525849e-012     7.93312151e-006     3.86097898e-006     0                   0                   0.992617882         8.82894303e-005     0.000525814939      1.8809176e-009      3.6525131e-008      0.001975464         0.00391146388       1.58783616e-007     0.00196677635       2.00951146e-006     2.49358023e-007     5.11294303e-012     7.69515294e-012     3.86812377e-005     9.41290548e-006     0                   0                   
216000              16.5789474          1368                30000               0.774998999         483.753585          112500.904          13.7776374          8.65229105e-011     1.18522141          1.86322982          0.212534366         0.0422599562        16.0224177          1.00092412          1.00016864          3.9922609           0                   0                   0.992069354         9.30326619e-005     0.00384930913       2.78008607e-008     1.8773728e-008      0.000997290809      0.00196198822       8.45396755e-008     0.00101879021       4.53909947e-007     7.66877243e-008     1.1034985e-012      4.12914209e-012     6.38069481e-006     3.19297984e-006     0                   0                   0.993343745         8.72993124e-005     0.000484334355      1.74900372e-009     3.16902385e-008     0.00162069533       0.00343528783       1.53340903e-007     0.0019120099        1.47529632e-006     1.91762171e-007     3.51716334e-012     6.45048868e-012     3.11077637e-005     7.78335786e-006     0                   0                   
216000              17.6842105          1368                30000               0.774999252         483.752681          112500.676          13.7776728          8.65238022e-011     1.18522098          1.8632288           0.212533383         0.0422654598        16.0245038          1.00070018          0.999952877         3.99334335          0                   0                   0.992977998         9.17681177e-005     0.00349982937       2.5570876e-008      1.57295662e-008     0.000770222803      0.00166837268       8.10402573e-008     0.000984050609      3.10456818e-007     5.45574825e-008     6.769519e-013       3.2789686e-012      4.80183462e-006     2.46949906e-006     0                   0                   0.994124119         8.61014879e-005     0.000440304187      1.60850181e-009     2.65482066e-008     0.00125152461       0.0029208097        1.46974405e-007     0.00184657207       1.00891416e-006     1.36406438e-007     2.1573572e-012      5.12169255e-012     2.34073083e-005     6.01898339e-006     0                   0                   
216000              18.7894737          1368                30000               0.774999502         483.751785          112500.45           13.7777079          8.6524685e-011      1.18522056          1.8632278           0.212532411         0.0422709258        16.0265771          1.00046703          0.999720232         3.99446686          0                   0                   0.993942843         9.02357949e-005     0.00313078996       2.32126715e-008     1.25245618e-008     0.000535635336      0.0013526396        7.6963318e-008      0.000942616827      1.89210937e-007     3.40213919e-008     3.40006855e-013     2.36657882e-012     3.2070676e-006      1.69621927e-006     0                   0                   0.99496135          8.46528329e-005     0.000393825371      1.45997322e-009     2.11360972e-008     0.000870234017      0.00236775141       1.39562421e-007     0.00176859271       6.14813035e-007     8.50504152e-008     1.08341722e-012     3.69607721e-012     1.56313398e-005     4.13371077e-006     0                   0                   
216000              19.8947368          1368                30000               0.774999734         483.750952          112500.24           13.7777405          8.65255065e-011     1.18522016          1.86322687          0.212531506         0.0422761126        16.0285424          1.00022978          0.99947017          3.99562445          0                   0                   0.994962773         8.83820281e-005     0.00274306374       2.07395443e-008     9.19049961e-009     0.000295013097      0.00101474479       7.22428156e-008     0.000893329707      8.85380637e-008     1.58182019e-008     1.08911561e-013     1.37199477e-012     1.60466374e-006     8.82504367e-007     0                   0                   0.995860206         8.29035939e-005     0.000345010573      1.30426463e-009     1.55077262e-008     0.000479242009      0.0017760598        1.30986375e-007     0.00167591183       2.87656107e-007     3.95392314e-008     3.46999454e-013     2.14249227e-012     7.82021828e-006     2.15041215e-006     0                   0                   
216000              21                  1368                30000               0.77499991          483.750324          112500.082          13.7777651          8.65261255e-011     1.18521986          1.86322617          0.212530824         0.0422804758        16.0301991          1                   0.999202106         3.99680842          0                   0                   0.996036513         8.61609684e-005     0.00233761505       1.81734856e-008     5.77241226e-009     4.9920851e-005      0.000654809929      6.68359051e-008     0.000834844458      1.94608481e-009     6.62886724e-010     7.60253797e-015     6.61730834e-014     1.52811234e-011     4.20842875e-008     0                   0                   0.99683188          8.08118555e-005     0.000293984621      1.14277269e-009     9.73915903e-009     8.10868959e-005     0.00114596439       1.21170362e-007     0.00156602998       6.32208678e-009     1.65678266e-009     2.42196866e-014     1.03324495e-013     7.44638067e-011     1.02536841e-007     0                   0                   
