time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
36000               11.0526316          1368                30000               0.774999646         483.750816          112500.206          13.7777458          8.65256402e-011     1.1852201           1.86322672          0.212531359         0.0422355248        16.0131546          1.00184476          1.00100992          3.98766369          0                   0                   0.988399052         9.67023324e-005     0.0052788501        3.68044816e-008     3.1039319e-008      0.00197420667       0.00310722649       9.55699997e-008     0.00112262801       1.4047887e-006      1.89215266e-007     4.01887387e-012     7.59923341e-012     1.3624924e-005      5.95175375e-006     0                   0                   0.990241223         9.07953231e-005     0.000664588726      2.31677762e-009     5.2424986e-008      0.00321013527       0.00544365759       1.73448353e-007     0.00210810577       4.56847991e-006     4.73417617e-007     1.2816703e-011      1.18782846e-011     6.64639367e-005     1.45166675e-005     0                   0                   
36000               12.1578947          1368                30000               0.774999679         483.75074           112500.187          13.7777488          8.65257149e-011     1.18522006          1.86322663          0.212531276         0.0422398083        16.0147786          1.00168978          1.00087205          3.98845841          0                   0                   0.989014434         9.62255691e-005     0.00503726131       3.53011799e-008     2.90051228e-008     0.00180381605       0.00292004882       9.40441752e-008     0.00110886822       1.19852469e-006     1.68162035e-007     3.38656217e-012     7.0082848e-012      1.23063379e-005     5.51469528e-006     0                   0                   0.99075727          9.03385205e-005     0.000634109233      2.22192207e-009     4.89842884e-008     0.00293277619       0.00511521576       1.70661852e-007     0.00208205606       3.89729835e-006     4.20699653e-007     1.07990849e-011     1.0953468e-011      6.00256349e-005     1.34492929e-005     0                   0                   
36000               13.2631579          1368                30000               0.774999714         483.750659          112500.166          13.777752           8.65257955e-011     1.18522002          1.86322654          0.212531188         0.0422444341        16.0165324          1.00151978          1.00071933          3.98931976          0                   0                   0.989689742         9.56437481e-005     0.00477300345       3.3647193e-008      2.67578804e-008     0.00161986592       0.00271232953       9.22267328e-008     0.00109219055       9.95186241e-007     1.45956015e-007     2.76212433e-012     6.36490375e-012     1.09092264e-005     5.02166077e-006     0                   0                   0.991325204         8.97824628e-005     0.000600777675      2.11758514e-009     4.51841633e-008     0.0026334082        0.00475082178       1.67345415e-007     0.00205051682       3.23573893e-006     3.65105721e-007     8.80691015e-012     9.94681825e-012     5.32052299e-005     1.22455345e-005     0                   0                   
36000               14.3684211          1368                30000               0.774999752         483.750571          112500.144          13.7777554          8.65258814e-011     1.18521998          1.86322645          0.212531093         0.0422493675        16.0184029          1.00133509          1.00055144          3.99024373          0                   0                   0.990424435         9.49357247e-005     0.00448655206       3.18439339e-008     2.4299606e-008      0.00142337062       0.00248366173       9.00722639e-008     0.00107205794       8.0007572e-007      1.22982297e-007     2.16233506e-012     5.67033647e-012     9.4469949e-006      4.47073567e-006     0                   0                   0.99194527          8.91074227e-005     0.000564656113      2.00386307e-009     4.10282558e-008     0.00231369654       0.00434978726       1.63417046e-007     0.00201248415       2.60105471e-006     3.07601553e-007     6.89370377e-012     8.86034141e-012     4.6068422e-005      1.09008071e-005     0                   0                   
36000               15.4736842          1368                30000               0.774999792         483.75048           112500.121          13.777759           8.65259718e-011     1.18521994          1.86322634          0.212530993         0.0422545626        16.0203725          1.00113624          1.00036801          3.9912258           0                   0                   0.991217881         9.40757982e-005     0.00417844938       2.98938577e-008     2.16352347e-008     0.00121544262       0.00223366167       8.7529177e-008      0.00104783812       6.18195865e-007     9.97082868e-008     1.60396674e-012     4.92526178e-012     7.93312501e-006     3.86098177e-006     0                   0                   0.99261788          8.82894326e-005     0.000525815118      1.88091812e-009     3.65251522e-008     0.00197546555       0.00391146604       1.58783629e-007     0.00196677647       2.00951426e-006     2.49358273e-007     5.11295047e-012     7.69515809e-012     3.86812548e-005     9.4129123e-006      0                   0                   
36000               16.5789474          1368                30000               0.774999833         483.750385          112500.097          13.7777627          8.65260657e-011     1.18521989          1.86322624          0.21253089          0.0422599567        16.0224177          1.00092412          1.00016864          3.99226089          0                   0                   0.99206935          9.30326646e-005     0.00384931064       2.78008695e-008     1.87737409e-008     0.000997291833      0.0019619895        8.45396836e-008     0.00101879029       4.53910771e-007     7.66878214e-008     1.10350061e-012     4.12914574e-012     6.38069951e-006     3.19298288e-006     0                   0                   0.993343742         8.7299315e-005      0.000484334545      1.74900427e-009     3.16902602e-008     0.00162069699       0.00343529008       1.53340918e-007     0.00191201004       1.475299e-006       1.91762414e-007     3.51717006e-012     6.45049439e-012     3.11077866e-005     7.78336528e-006     0                   0                   
36000               17.6842105          1368                30000               0.774999875         483.750288          112500.072          13.7777665          8.65261613e-011     1.18521985          1.86322613          0.212530785         0.0422654591        16.0245038          1.00070018          0.999952877         3.99334335          0                   0                   0.992977994         9.17681205e-005     0.0034998308        2.55708842e-008     1.5729578e-008      0.000770223766      0.00166837387       8.10402654e-008     0.000984050687      3.10457503e-007     5.45575646e-008     6.76953486e-013     3.27897218e-012     4.80183954e-006     2.46950199e-006     0                   0                   0.994124116         8.61014906e-005     0.000440304366      1.60850233e-009     2.65482265e-008     0.00125152617       0.00292081179       1.46974419e-007     0.00184657222       1.00891639e-006     1.36406643e-007     2.15736226e-012     5.12169814e-012     2.34073323e-005     6.01899053e-006     0                   0                   
36000               18.7894737          1368                30000               0.774999917         483.750191          112500.048          13.7777703          8.6526256e-011      1.1852198           1.86322602          0.21253068          0.0422709274        16.0265771          1.00046703          0.999720232         3.99446686          0                   0                   0.99394284          9.02357974e-005     0.0031307911        2.3212678e-008      1.2524571e-008      0.000535636103      0.00135264055       7.69633249e-008     0.000942616895      1.89211415e-007     3.40214491e-008     3.40007774e-013     2.36658183e-012     3.20707174e-006     1.69622165e-006     0                   0                   0.994961348         8.46528353e-005     0.000393825514      1.45997362e-009     2.11361128e-008     0.000870235263      0.00236775307       1.39562434e-007     0.00176859284       6.14814591e-007     8.50505583e-008     1.08342015e-012     3.69608191e-012     1.563136e-005       4.13371658e-006     0                   0                   
36000               19.8947368          1368                30000               0.774999956         483.750102          112500.026          13.7777738          8.65263441e-011     1.18521976          1.86322592          0.212530583         0.042276111         16.0285424          1.00022978          0.999470171         3.99562445          0                   0                   0.994962771         8.83820297e-005     0.0027430644        2.07395479e-008     9.19050472e-009     0.000295013533      0.00101474533       7.22428197e-008     0.000893329749      8.8538306e-008      1.58182294e-008     1.0891187e-013      1.37199663e-012     1.60466616e-006     8.82505747e-007     0                   0                   0.995860204         8.29035954e-005     0.000345010655      1.30426486e-009     1.55077349e-008     0.000479242716      0.00177606075       1.30986383e-007     0.00167591191       2.87656894e-007     3.95393002e-008     3.47000438e-013     2.14249518e-012     7.82023008e-006     2.15041551e-006     0                   0                   
36000               21                  1368                30000               0.774999985         483.750035          112500.009          13.7777764          8.65264105e-011     1.18521973          1.86322585          0.21253051          0.0422804807        16.0301991          1                   0.999202106         3.99680842          0                   0                   0.996036513         8.61609684e-005     0.00233761505       1.81734856e-008     5.77241226e-009     4.9920851e-005      0.000654809929      6.68359051e-008     0.000834844458      1.94608481e-009     6.62886724e-010     7.60253797e-015     6.61730834e-014     1.52811234e-011     4.20842875e-008     0                   0                   0.99683188          8.08118555e-005     0.000293984621      1.14277269e-009     9.73915903e-009     8.10868959e-005     0.00114596439       1.21170362e-007     0.00156602998       6.32208678e-009     1.65678266e-009     2.42196866e-014     1.03324495e-013     7.44638067e-011     1.02536841e-007     0                   0                   
